,Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (College/Univ 2),Player_Stats (College/Univ 3),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng)
1850,DEN,50,DEN50,Ronnie Hillman,23,24,RB,San Diego St.,nan,nan,9/14/1991,3,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,DEN,50,DEN50,Ryan Harris,68,30,LT,Notre Dame,nan,nan,3/11/1985,8,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,DEN,50,DEN50,Shane Ray,56,22,DE,Missouri,nan,nan,5/18/1993,Rook,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,DEN,50,DEN50,Shaquil Barrett,48,23,LB,Colorado St.,nan,nan,11/17/1992,Rook,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,DEN,50,DEN50,Shiloh Keo,33,28,DB,Idaho,nan,nan,12/17/1987,4,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,DEN,50,DEN50,Sylvester Williams,92,27,NT,North Carolina,nan,nan,11/21/1988,2,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,DEN,50,DEN50,T.J. Ward,43,29,SS,Oregon,nan,nan,12/12/1986,5,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,-3,0,7,4,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,DEN,50,DEN50,Todd Davis,51,23,LB,Sacramento St.,nan,nan,5/17/1992,1,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,DEN,50,DEN50,Trevor Siemian,13,24,QB,Northwestern,nan,nan,12/26/1991,Rook,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,DEN,50,DEN50,Ty Sambrailo,74,23,T,Colorado St.,nan,nan,3/10/1992,Rook,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,DEN,50,DEN50,Tyler Polumbus,76,30,G,Colorado,nan,nan,4/10/1985,7,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,DEN,50,DEN50,Vance Walker,96,28,DT,Georgia Tech,nan,nan,4/26/1987,6,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,DEN,50,DEN50,Vernon Davis,80,31,TE,Maryland,nan,nan,1/31/1984,9,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,DEN,50,DEN50,Virgil Green,85,27,TE,Nevada,nan,nan,8/3/1988,4,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,DEN,50,DEN50,Von Miller,58,26,LOLB,Texas A&M,nan,nan,3/26/1989,4,L,Denver Broncos,24,Von Miller,Levi's Stadium,Santa Clara,California,2/7/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,GNB,1,GNB1,Allen Brown,83,23,TE,Mississippi,nan,nan,3/2/1943,Rook,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,GNB,1,GNB1,Bart Starr,15,32,QB,Alabama,nan,nan,1/9/1934,10,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,16,23,250,2,1,3,22,37,116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,GNB,1,GNB1,Bill Anderson,88,30,TE,Tennessee,nan,nan,7/16/1936,8,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,GNB,1,GNB1,Bill Curry,50,24,C,Georgia Tech,nan,nan,10/21/1942,1,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,GNB,1,GNB1,Bob Jeter,21,29,RCB,Iowa,nan,nan,5/9/1937,3,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,GNB,1,GNB1,Bob Long,80,24,FL,Wichita St.,nan,nan,6/16/1942,2,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,GNB,1,GNB1,Bob Skoronski,76,32,LT,Indiana,nan,nan,3/5/1934,10,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,GNB,1,GNB1,Boyd Dowler,86,29,FL,Colorado,nan,nan,10/18/1937,7,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,GNB,1,GNB1,Carroll Dale,84,28,TE/LE,Virginia Tech,nan,nan,4/24/1938,6,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,GNB,1,GNB1,Dave Hathcock,45,23,DB,Memphis,nan,nan,7/20/1943,Rook,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,GNB,1,GNB1,Dave Robinson,89,25,LLB,Penn St.,nan,nan,5/3/1941,3,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,GNB,1,GNB1,Don Chandler,34,32,P,Florida,nan,nan,9/5/1934,10,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,130,43.3,50
1877,GNB,1,GNB1,Donny Anderson,44,23,RB,Texas Tech,nan,nan,5/16/1943,Rook,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,4,30,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,0,25,3,25,8.3,0,15,0,0,0,0,1,43,43,43
1878,GNB,1,GNB1,Doug Hart,43,27,DB,Texas-Arlington,nan,nan,6/3/1939,2,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,GNB,1,GNB1,Elijah Pitts,22,28,HB,Philander Smith,nan,nan,2/3/1938,5,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,11,45,2,12,2,32,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,GNB,1,GNB1,Forrest Gregg,75,33,RT,SMU,nan,nan,10/18/1933,10,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,GNB,1,GNB1,Fuzzy Thurston,63,33,LG,Valparaiso,nan,nan,12/29/1933,8,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,GNB,1,GNB1,Gale Gillingham,68,22,G,Minnesota,nan,nan,2/3/1944,Rook,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,GNB,1,GNB1,Henry Jordan,74,31,RDT,Virginia,nan,nan,1/26/1935,9,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,GNB,1,GNB1,Herb Adderley,26,27,LCB,Michigan St.,nan,nan,6/8/1939,5,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,40,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,GNB,1,GNB1,Jerry Kramer,64,30,RG,Idaho,nan,nan,1/23/1936,8,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,GNB,1,GNB1,Jim Grabowski,33,22,RB,Illinois,nan,nan,9/9/1944,Rook,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,GNB,1,GNB1,Jim Taylor,31,31,FB,LSU,nan,nan,9/20/1935,8,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,17,56,1,14,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,GNB,1,GNB1,Jim Weatherwax,73,23,DT,West Texas A&M,Los Angeles St.,nan,1/9/1943,Rook,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,GNB,1,GNB1,Ken Bowman,57,24,C,Wisconsin,nan,nan,12/15/1942,2,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,GNB,1,GNB1,Lee Roy Caffey,60,25,RLB,Texas A&M,nan,nan,6/3/1941,3,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,GNB,1,GNB1,Lionel Aldridge,82,25,RDE,Utah St.,nan,nan,2/14/1941,3,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,GNB,1,GNB1,Marv Fleming,81,24,LE/TE,Utah,nan,nan,1/2/1942,3,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,GNB,1,GNB1,Max McGee,85,34,E,Tulane,nan,nan,7/16/1932,12,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,138,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,GNB,1,GNB1,Paul Hornung,5,31,HB,Notre Dame,nan,nan,12/23/1935,9,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,GNB,1,GNB1,Phil Vandersea,37,23,LB,Massachusetts,nan,nan,2/25/1943,Rook,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,GNB,1,GNB1,Ray Nitschke,66,30,MLB,Illinois,nan,nan,12/29/1936,8,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,GNB,1,GNB1,Red Mack,27,29,FL,Notre Dame,nan,nan,6/19/1937,5,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,GNB,1,GNB1,Robert Brown,78,27,DE,Ark-Pine Bluff,nan,nan,2/23/1939,Rook,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,GNB,1,GNB1,Ron Kostelnik,77,26,LDT,Cincinnati,nan,nan,1/14/1940,5,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,GNB,1,GNB1,Steve Wright,72,24,T,Alabama,nan,nan,7/17/1942,2,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,GNB,1,GNB1,Tom Brown,40,26,FS,Maryland,nan,nan,12/12/1940,2,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,GNB,1,GNB1,Tommy Crutcher,56,25,LB,TCU,nan,nan,8/10/1941,2,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,GNB,1,GNB1,Willie Davis,87,32,LDE,Grambling St.,nan,nan,7/24/1934,8,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,GNB,1,GNB1,Willie Wood,24,30,SS,USC,nan,nan,12/23/1936,6,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,50,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-2,-2,0,-2,0,0,0,0,0,0,0,0
1905,GNB,1,GNB1,Zeke Bratkowski,12,35,QB,Georgia,nan,nan,10/20/1931,12,I,Green Bay Packers,35,Bart Starr+,Memorial Coliseum,Los Angeles,California,1/15/1967,1,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,GNB,2,GNB2,Allen Brown,83,24,TE,Mississippi,nan,nan,3/2/1943,1,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,GNB,2,GNB2,Bart Starr,15,33,QB,Alabama,nan,nan,1/9/1934,11,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,13,24,202,1,0,3,30,62,96.2,1,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,GNB,2,GNB2,Ben Wilson,36,28,FB,USC,nan,nan,3/9/1939,4,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,17,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,GNB,2,GNB2,Bob Hyland,50,22,C,Boston Col.,nan,nan,7/21/1945,Rook,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,GNB,2,GNB2,Bob Jeter,21,30,RCB,Iowa,nan,nan,5/9/1937,4,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,GNB,2,GNB2,Bob Long,80,25,FL,Wichita St.,nan,nan,6/16/1942,3,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,GNB,2,GNB2,Bob Skoronski,76,33,LT,Indiana,nan,nan,3/5/1934,11,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,GNB,2,GNB2,Boyd Dowler,86,30,LE,Colorado,nan,nan,10/18/1937,8,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,71,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,GNB,2,GNB2,Carroll Dale,84,29,FL,Virginia Tech,nan,nan,4/24/1938,7,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,GNB,2,GNB2,Chuck Mercein,30,24,RB,Yale,nan,nan,4/9/1943,2,II,Green Bay Packers,33,Bart Starr+,Orange Bowl,Miami,Florida,1/14/1968,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
